date_date,global_note,csat_website,csat_product,csat_price,csat_delivery,orders_id,transporter,sgt
2021-05-02,10,5,5,4,5,858605,Chrono Pickup,occasionnal
2021-05-03,10,5,4,3,5,858813,DPD Home,occasionnal
2021-05-03,8,5,5,3,,859876,Chrono Pickup,occasionnal
2021-05-03,8,5,4,3,4,860453,Chrono Home,occasionnal
2021-05-03,10,5,,3,,859585,Chrono Home,occasionnal
2021-05-03,10,5,5,4,5,859988,Chrono Pickup,occasionnal
2021-05-03,10,5,5,4,5,855949,Chrono Pickup,occasionnal
2021-05-03,9,5,4,4,5,859901,Chrono Pickup,occasionnal
2021-05-03,10,5,4,4,5,859482,Chrono Pickup,occasionnal
2021-05-03,10,5,5,4,5,858184,DPD Home,occasionnal
2021-05-03,10,5,4,4,5,859343,Chrono Pickup,occasionnal
2021-05-03,10,5,5,4,,860306,Chrono Pickup,occasionnal
2021-05-03,10,5,5,4,,858787,Chrono Pickup,occasionnal
2021-05-03,10,5,5,5,5,860044,Chrono Pickup,occasionnal
2021-05-03,10,5,5,5,5,857343,Chrono Pickup,occasionnal
2021-05-03,10,5,5,5,5,858708,DPD Pickup,occasionnal
2021-05-03,10,5,5,5,5,859471,Chrono Pickup,occasionnal
2021-05-04,10,5,4,3,5,860701,DPD Home,occasionnal
2021-05-04,10,5,4,4,5,860183,Chrono Pickup,occasionnal
2021-05-04,10,5,4,4,5,860653,Chrono Pickup,occasionnal
2021-05-04,10,5,5,4,,860920,DPD Home,occasionnal
2021-05-04,9,5,4,5,5,862365,Chrono Pickup,occasionnal
2021-05-04,10,5,4,5,5,860211,Chrono Pickup,occasionnal
2021-05-04,10,5,5,5,5,860166,Chrono Pickup,occasionnal
2021-05-04,10,5,5,5,5,860019,DPD Home,occasionnal
2021-05-04,10,5,5,5,5,860339,Chrono Pickup,occasionnal
2021-05-04,10,5,5,5,5,858310,DPD Home,occasionnal
2021-05-04,10,5,4,5,5,859951,Chrono Pickup,occasionnal
2021-05-05,10,5,5,3,5,861910,DPD Home,occasionnal
2021-05-05,9,5,4,3,,860691,DPD Home,occasionnal
2021-05-05,10,5,3,4,,860763,DPD Home,occasionnal
2021-05-05,10,5,5,4,5,863700,Chrono Pickup,occasionnal
2021-05-05,9,5,5,4,5,862317,Chrono Pickup,occasionnal
2021-05-05,10,5,,4,5,862257,Chrono Pickup,occasionnal
2021-05-05,10,5,,4,5,862951,Chrono Pickup,occasionnal
2021-05-05,10,5,4,4,5,861922,Chrono Pickup,occasionnal
2021-05-05,10,5,5,4,5,861247,DPD Home,occasionnal
2021-05-05,10,5,5,4,5,863838,Chrono Pickup,occasionnal
2021-05-05,10,5,3,4,,859927,Chrono Pickup,occasionnal
2021-05-05,10,5,4,4,5,862293,Chrono Pickup,occasionnal
2021-05-05,10,5,4,4,,862887,Chrono Pickup,occasionnal
2021-05-05,10,5,5,5,5,863327,Chrono Pickup,occasionnal
2021-05-05,10,5,5,5,5,855741,DPD Home,occasionnal
2021-05-05,10,5,5,5,5,860294,DPD Home,occasionnal
2021-05-05,3,5,5,5,2,862053,Chrono Pickup,occasionnal
2021-05-05,10,5,5,5,5,862350,Chrono Pickup,occasionnal
2021-05-05,10,5,5,5,5,860542,DPD Home,occasionnal
2021-05-05,10,5,5,5,5,860017,DPD Home,occasionnal
2021-05-06,10,5,,2,,864433,Chrono Pickup,occasionnal
2021-05-06,10,5,4,3,5,864065,Chrono Pickup,occasionnal
2021-05-06,9,5,5,3,5,861720,DPD Home,occasionnal
2021-05-06,8,5,5,3,,865198,Chrono Pickup,occasionnal
2021-05-06,10,5,5,3,5,861697,Chrono Pickup,occasionnal
2021-05-06,9,5,4,3,,864518,Chrono Pickup,occasionnal
2021-05-06,7,5,,3,,861672,Chrono Pickup,occasionnal
2021-05-06,10,5,5,3,5,862336,Chrono Pickup,occasionnal
2021-05-06,8,5,4,4,,864944,Chrono Pickup,occasionnal
2021-05-06,10,5,4,4,,863836,DPD Home,occasionnal
2021-05-06,9,5,5,4,5,865342,Chrono Pickup,occasionnal
2021-05-06,10,5,5,4,5,863752,Chrono Pickup,occasionnal
2021-05-06,10,5,5,4,5,862544,Chrono Pickup,occasionnal
2021-05-06,8,5,4,4,4,861900,Chrono Pickup,occasionnal
2021-05-06,3,5,5,4,,852540,Chrono Pickup,occasionnal
2021-05-06,10,5,5,4,5,864778,Chrono Pickup,occasionnal
2021-05-06,10,5,4,4,5,865101,Chrono Pickup,occasionnal
2021-05-06,10,5,5,4,5,860255,Chrono Pickup,occasionnal
2021-05-06,10,5,5,4,5,859576,Chrono Pickup,occasionnal
2021-05-06,9,5,4,4,5,865169,Chrono Pickup,occasionnal
2021-05-06,10,5,5,5,5,860383,DPD Home,occasionnal
2021-05-06,10,5,5,5,5,864474,Chrono Pickup,occasionnal
2021-05-06,10,5,5,5,5,864535,Chrono Pickup,occasionnal
2021-05-06,7,5,5,5,3,860234,DPD Home,occasionnal
2021-05-06,2,5,5,5,2,845934,DPD Pickup,occasionnal
2021-05-06,10,5,5,5,5,863667,Chrono Pickup,occasionnal
2021-05-06,10,5,5,5,5,861695,DPD Home,occasionnal
2021-05-06,10,5,5,5,5,861992,Chrono Pickup,occasionnal
2021-05-07,1,5,4,1,5,862362,Chrono Pickup,occasionnal
2021-05-07,10,5,5,3,,867150,Chrono Pickup,occasionnal
2021-05-07,9,5,4,3,,865170,Chrono Pickup,occasionnal
2021-05-07,9,5,5,4,5,866652,Chrono Pickup,occasionnal
2021-05-07,10,5,5,4,5,864366,DPD Home,occasionnal
2021-05-07,10,5,5,4,5,866023,DPD Home,occasionnal
2021-05-07,9,5,5,4,,866481,Chrono Pickup,occasionnal
2021-05-07,8,5,5,4,4,865325,DPD Home,occasionnal
2021-05-07,10,5,4,4,5,865871,Chrono Pickup,occasionnal
2021-05-07,10,5,5,4,5,866256,Chrono Pickup,occasionnal
2021-05-07,9,5,4,4,5,864566,Chrono Pickup,occasionnal
2021-05-07,9,5,4,4,,859777,Chrono Pickup,occasionnal
2021-05-07,10,5,4,4,5,865399,Chrono Pickup,occasionnal
2021-05-07,10,5,4,4,5,866502,DPD Home,occasionnal
2021-05-07,10,5,5,5,5,865949,DPD Home,occasionnal
2021-05-07,10,5,4,5,5,862962,Chrono Pickup,occasionnal
2021-05-07,10,5,5,5,,867200,Chrono Home,occasionnal
2021-05-07,10,5,5,5,5,863659,DPD Home,occasionnal
2021-05-07,10,5,5,5,5,866247,Chrono Pickup,occasionnal
2021-05-07,10,5,5,5,5,865963,DPD Home,occasionnal
2021-05-07,10,5,,5,5,865430,DPD Home,occasionnal
2021-05-07,10,5,5,5,5,863217,DPD Home,occasionnal
2021-05-07,10,5,5,5,5,866014,DPD Home,occasionnal
2021-05-07,5,5,5,5,,865583,DPD Home,occasionnal
2021-05-08,10,5,4,4,5,866215,Chrono Pickup,occasionnal
2021-05-08,10,5,5,5,5,865126,Chrono Pickup,occasionnal
2021-05-09,5,5,3,3,,866689,Chrono Pickup,occasionnal
2021-05-10,10,5,5,3,5,868416,Chrono Pickup,occasionnal
2021-05-10,9,5,2,3,5,866920,Chrono Pickup,occasionnal
2021-05-10,10,5,5,3,5,867655,Chrono Pickup,occasionnal
2021-05-10,8,5,,3,5,866391,Chrono Pickup,occasionnal
2021-05-10,10,5,4,4,,864400,Chrono Pickup,occasionnal
2021-05-10,7,5,4,4,,867403,Chrono Pickup,occasionnal
2021-05-10,9,5,5,4,4,867980,Chrono Pickup,occasionnal
2021-05-10,10,5,5,4,5,868495,DPD Home,occasionnal
2021-05-10,8,5,4,4,3,868118,Chrono Pickup,occasionnal
2021-05-10,10,5,4,4,,867966,DPD Home,occasionnal
2021-05-10,10,5,4,4,5,868249,Chrono Pickup,occasionnal
2021-05-10,10,5,4,4,4,867316,DPD Home,occasionnal
2021-05-10,10,5,4,4,5,868360,Chrono Pickup,occasionnal
2021-05-10,10,5,5,5,5,866326,Chrono Pickup,occasionnal
2021-05-10,9,5,5,5,5,867925,DPD Home,occasionnal
2021-05-10,3,5,5,5,2,866286,Chrono Pickup,occasionnal
2021-05-10,10,5,5,5,5,868573,Chrono Pickup,occasionnal
2021-05-10,10,5,5,5,5,867393,Chrono Pickup,occasionnal
2021-05-11,8,5,5,3,4,869799,Chrono Pickup,occasionnal
2021-05-11,10,5,3,3,5,869061,DPD Home,occasionnal
2021-05-11,8,5,5,4,5,867205,DPD Pickup,occasionnal
2021-05-11,10,5,5,4,5,870431,Chrono Pickup,occasionnal
2021-05-11,10,5,5,4,5,868634,Chrono Pickup,occasionnal
2021-05-11,10,5,5,4,5,868505,Chrono Pickup,occasionnal
2021-05-11,10,5,3,4,5,868579,Chrono Pickup,occasionnal
2021-05-11,10,5,5,4,2,863529,Chrono Pickup,occasionnal
2021-05-11,10,5,5,4,5,869650,Chrono Pickup,occasionnal
2021-05-11,10,5,5,4,5,868043,Chrono Pickup,occasionnal
2021-05-11,10,5,5,5,5,868482,DPD Home,occasionnal
2021-05-11,10,5,5,5,5,868853,DPD Home,occasionnal
2021-05-11,10,5,5,5,5,872631,Chrono Home,occasionnal
2021-05-11,10,5,5,5,5,868350,Chrono Pickup,occasionnal
2021-05-11,10,5,5,5,5,868688,Chrono Pickup,occasionnal
2021-05-11,10,5,5,5,5,869220,DPD Home,occasionnal
2021-05-11,10,5,5,5,5,868163,Chrono Pickup,occasionnal
2021-05-11,10,5,5,5,5,867708,Chrono Pickup,occasionnal
2021-05-11,10,5,5,5,5,867323,DPD Home,occasionnal
2021-05-11,9,5,5,5,5,867405,DPD Pickup,occasionnal
2021-05-12,7,5,3,2,3,867683,DPD Pickup,occasionnal
2021-05-12,10,5,4,3,5,872793,DPD Home,occasionnal
2021-05-12,10,5,3,3,5,872119,Chrono Pickup,occasionnal
2021-05-12,10,5,5,3,2,869619,Chrono Pickup,occasionnal
2021-05-12,10,5,5,3,4,869241,DPD Pickup,occasionnal
2021-05-12,8,5,4,4,4,869687,Chrono Pickup,occasionnal
2021-05-12,10,5,4,4,5,866000,DPD Pickup,occasionnal
2021-05-12,10,5,5,4,5,870775,Chrono Home,occasionnal
2021-05-12,10,5,5,4,2,868059,Chrono Home,occasionnal
2021-05-12,9,5,4,4,5,869804,DPD Home,occasionnal
2021-05-12,10,5,5,4,5,867701,DPD Pickup,occasionnal
2021-05-12,9,5,4,4,5,871389,Chrono Pickup,occasionnal
2021-05-12,10,5,5,4,5,869552,DPD Home,occasionnal
2021-05-12,10,5,4,4,5,870202,Chrono Pickup,occasionnal
2021-05-12,10,5,4,4,5,872109,Chrono Pickup,occasionnal
2021-05-12,10,5,5,4,5,871444,DPD Home,occasionnal
2021-05-12,10,5,5,4,5,870667,Chrono Pickup,occasionnal
2021-05-12,10,5,5,5,5,871322,Chrono Pickup,occasionnal
2021-05-12,10,5,5,5,5,870342,Chrono Pickup,occasionnal
2021-05-12,10,5,4,5,5,863896,DPD Home,occasionnal
2021-05-12,10,5,5,5,5,871707,DPD Home,occasionnal
2021-05-13,10,5,4,4,5,870774,Chrono Pickup,occasionnal
2021-05-13,10,5,4,4,5,869816,DPD Home,occasionnal
2021-05-13,9,5,4,4,5,869662,DPD Pickup,occasionnal
2021-05-13,10,5,5,4,5,865232,Chrono Pickup,occasionnal
2021-05-13,10,5,5,5,5,870611,Chrono Pickup,occasionnal
2021-05-13,10,5,5,5,5,871165,Chrono Pickup,occasionnal
2021-05-14,10,5,4,3,5,872237,DPD Home,occasionnal
2021-05-14,10,5,3,3,5,874177,Chrono Pickup,occasionnal
2021-05-14,9,5,1,4,5,871318,Chrono Pickup,occasionnal
2021-05-14,10,5,5,4,,871781,Chrono Pickup,occasionnal
2021-05-14,10,5,4,4,5,869367,DPD Pickup,occasionnal
2021-05-14,8,5,5,4,3,871931,Chrono Pickup,occasionnal
2021-05-14,10,5,5,4,5,873454,Chrono Pickup,occasionnal
2021-05-14,9,5,4,4,5,870399,Chrono Pickup,occasionnal
2021-05-14,9,5,5,4,5,873637,DPD Home,occasionnal
2021-05-14,10,5,5,4,5,871822,Chrono Pickup,occasionnal
2021-05-14,10,5,5,4,5,872526,Chrono Pickup,occasionnal
2021-05-14,8,5,4,4,3,872786,Chrono Pickup,occasionnal
2021-05-14,9,5,5,4,5,871891,Chrono Pickup,occasionnal
2021-05-14,9,5,4,4,5,874133,Chrono Pickup,occasionnal
2021-05-14,10,5,5,4,5,873833,Chrono Pickup,occasionnal
2021-05-14,10,5,,4,5,871975,Chrono Pickup,occasionnal
2021-05-14,10,5,5,5,5,873166,Chrono Pickup,occasionnal
2021-05-14,9,5,4,5,5,873206,Chrono Pickup,occasionnal
2021-05-14,10,5,5,5,5,870133,DPD Pickup,occasionnal
2021-05-14,10,5,5,5,1,872514,Chrono Pickup,occasionnal
2021-05-14,10,5,5,5,5,872691,DPD Home,occasionnal
2021-05-15,10,5,5,,,874711,Chrono Pickup,occasionnal
2021-05-15,10,5,4,3,5,874535,DPD Home,occasionnal
2021-05-15,10,5,4,4,5,875749,Chrono Pickup,occasionnal
2021-05-15,10,5,4,4,,871758,Chrono Pickup,occasionnal
2021-05-15,10,5,4,4,5,871663,Chrono Pickup,occasionnal
2021-05-15,10,5,1,4,4,874057,DPD Home,occasionnal
2021-05-15,9,5,5,4,5,875497,DPD Home,occasionnal
2021-05-15,10,5,5,4,,870918,DPD Home,occasionnal
2021-05-15,9,5,5,4,4,862517,DPD Home,occasionnal
2021-05-15,10,5,5,5,5,875482,Chrono Pickup,occasionnal
2021-05-15,10,5,5,5,5,876025,Chrono Pickup,occasionnal
2021-05-15,10,5,5,5,4,870282,Chrono Pickup,occasionnal
2021-05-15,10,5,5,5,5,873097,Chrono Pickup,occasionnal
2021-05-16,8,5,4,3,5,873756,DPD Home,occasionnal
2021-05-16,10,5,5,5,5,875097,Chrono Pickup,occasionnal
2021-05-17,10,5,4,4,5,873462,Chrono Pickup,occasionnal
2021-05-17,10,5,5,4,5,874948,Chrono Pickup,occasionnal
2021-05-17,10,5,4,4,5,875085,DPD Home,occasionnal
2021-05-17,10,5,5,4,5,873030,DPD Home,occasionnal
2021-05-17,10,5,3,5,5,873519,DPD Home,occasionnal
2021-05-18,7,5,5,3,3,871612,Chrono Home,occasionnal
2021-05-18,10,5,4,4,5,875751,DPD Pickup,occasionnal
2021-05-18,10,5,5,4,5,876964,Chrono Pickup,occasionnal
2021-05-18,10,5,5,4,5,875612,Chrono Pickup,occasionnal
2021-05-18,10,5,4,4,5,875935,Chrono Pickup,occasionnal
2021-05-18,10,5,5,5,5,876707,Chrono Pickup,occasionnal
2021-05-18,10,5,5,5,5,874920,DPD Pickup,occasionnal
2021-05-18,10,5,5,5,5,877501,Chrono Pickup,occasionnal
2021-05-18,3,5,5,5,,868786,Chrono Pickup,occasionnal
2021-05-18,10,5,5,5,5,877282,Chrono Home,occasionnal
2021-05-18,10,5,5,5,5,877226,Chrono Pickup,occasionnal
2021-05-18,10,5,3,5,5,875670,DPD Home,occasionnal
2021-05-19,10,5,5,,,879287,Chrono Pickup,occasionnal
2021-05-19,10,5,4,3,5,877887,DPD Home,occasionnal
2021-05-19,10,5,5,4,5,878289,Chrono Pickup,occasionnal
2021-05-19,10,5,5,4,5,876933,Chrono Pickup,occasionnal
2021-05-19,10,5,4,4,5,876252,DPD Home,occasionnal
2021-05-19,9,5,5,4,5,879010,Chrono Pickup,occasionnal
2021-05-19,10,5,4,4,5,879503,DPD Home,occasionnal
2021-05-19,10,5,4,4,5,875860,DPD Pickup,occasionnal
2021-05-19,10,5,5,5,5,873821,DPD Home,occasionnal
2021-05-19,10,5,5,5,3,875270,Chrono Pickup,occasionnal
2021-05-19,10,5,5,5,5,877137,Chrono Pickup,occasionnal
2021-05-19,8,5,5,5,5,874926,DPD Home,occasionnal
2021-05-19,10,5,5,5,5,877717,Chrono Pickup,occasionnal
2021-05-19,8,5,5,5,3,878460,Chrono Pickup,occasionnal
2021-05-19,10,5,5,5,5,876418,DPD Home,occasionnal
2021-05-19,10,5,5,5,4,878611,DPD Home,occasionnal
2021-05-19,10,5,5,5,4,876483,DPD Pickup,occasionnal
2021-05-19,10,5,5,5,5,871991,Chrono Home,occasionnal
2021-05-19,10,5,5,5,5,877358,DPD Pickup,occasionnal
2021-05-20,10,5,,,,877326,DPD Home,occasionnal
2021-05-20,10,5,4,3,5,880350,DPD Home,occasionnal
2021-05-20,10,5,4,3,5,880587,Chrono Pickup,occasionnal
2021-05-20,10,5,4,3,5,878717,Chrono Pickup,occasionnal
2021-05-20,10,5,5,3,5,879604,DPD Home,occasionnal
2021-05-20,10,5,5,3,4,878955,DPD Home,occasionnal
2021-05-20,10,5,3,3,5,878902,DPD Pickup,occasionnal
2021-05-20,10,5,4,4,5,879133,DPD Home,occasionnal
2021-05-20,10,5,5,4,5,878988,Chrono Pickup,occasionnal
2021-05-20,10,5,4,4,5,878359,Chrono Pickup,occasionnal
2021-05-20,10,5,4,4,5,880552,Chrono Pickup,occasionnal
2021-05-20,10,5,5,4,5,876564,DPD Pickup,occasionnal
2021-05-20,10,5,4,4,5,879340,Chrono Pickup,occasionnal
2021-05-20,8,5,3,4,5,876837,DPD Pickup,occasionnal
2021-05-20,9,5,1,4,5,877726,Chrono Pickup,occasionnal
2021-05-20,8,5,5,4,2,874123,Chrono Pickup,occasionnal
2021-05-20,10,5,4,4,5,880628,DPD Home,occasionnal
2021-05-20,9,5,5,4,5,879055,DPD Pickup,occasionnal
2021-05-20,10,5,5,5,5,878341,DPD Pickup,occasionnal
2021-05-20,10,5,5,5,5,880439,DPD Home,occasionnal
2021-05-20,10,5,5,5,3,879530,Chrono Pickup,occasionnal
2021-05-20,10,5,5,5,5,876532,DPD Home,occasionnal
2021-05-20,10,5,4,5,5,877327,Chrono Pickup,occasionnal
2021-05-20,8,5,5,5,5,881011,Chrono Pickup,occasionnal
2021-05-20,10,5,5,5,5,880254,Chrono Pickup,occasionnal
2021-05-20,10,5,5,5,4,880089,Chrono Pickup,occasionnal
2021-05-20,10,5,5,5,4,874849,DPD Pickup,occasionnal
2021-05-20,10,5,4,5,5,879437,DPD Home,occasionnal
2021-05-21,6,5,5,,,877600,Chrono Pickup,occasionnal
2021-05-21,10,5,5,3,4,882707,Chrono Home,occasionnal
2021-05-21,8,5,4,3,4,881060,Chrono Pickup,occasionnal
2021-05-21,10,5,4,4,5,873745,DPD Home,occasionnal
2021-05-21,10,5,5,4,5,881880,Chrono Pickup,occasionnal
2021-05-21,10,5,5,4,5,878773,DPD Pickup,occasionnal
2021-05-21,10,5,3,5,5,881658,DPD Home,occasionnal
2021-05-21,10,5,5,5,5,876255,DPD Home,occasionnal
2021-05-21,10,5,5,5,5,870704,Chrono Pickup,occasionnal
2021-05-21,10,5,5,5,5,877335,DPD Home,occasionnal
2021-05-21,10,5,5,5,5,881791,Chrono Home,occasionnal
2021-05-21,10,5,5,5,5,881392,Chrono Pickup,occasionnal
2021-05-21,10,5,,5,5,881730,DPD Pickup,occasionnal
2021-05-22,9,5,4,4,5,878337,Chrono Pickup,occasionnal
2021-05-22,10,5,4,4,5,881134,DPD Home,occasionnal
2021-05-22,10,5,5,4,5,882132,DPD Home,occasionnal
2021-05-22,9,5,5,4,5,882110,DPD Home,occasionnal
2021-05-22,10,5,5,4,5,882620,Chrono Pickup,occasionnal
2021-05-22,10,5,5,5,5,882237,DPD Home,occasionnal
2021-05-22,10,5,5,5,5,883075,Chrono Pickup,occasionnal
2021-05-22,9,5,5,5,5,882420,DPD Home,occasionnal
2021-05-22,10,5,5,5,5,883068,Chrono Pickup,occasionnal
2021-05-22,10,5,5,5,5,882857,Chrono Pickup,occasionnal
2021-05-22,10,5,5,5,5,882997,Chrono Pickup,occasionnal
2021-05-22,10,5,5,5,5,882931,DPD Home,occasionnal
2021-05-23,2,5,4,4,2,862713,Chrono Pickup,occasionnal
2021-05-23,10,5,5,5,5,882435,Chrono Pickup,occasionnal
2021-05-24,10,5,5,4,5,883329,DPD Home,occasionnal
2021-05-24,10,5,5,4,5,881328,DPD Pickup,occasionnal
2021-05-25,9,5,4,3,4,882099,DPD Pickup,occasionnal
2021-05-25,10,5,3,4,5,882991,DPD Home,occasionnal
2021-05-25,10,5,5,4,5,879985,Chrono Pickup,occasionnal
2021-05-25,10,5,4,4,4,880129,DPD Home,occasionnal
2021-05-25,10,5,5,5,5,881949,Chrono Pickup,occasionnal
2021-05-26,10,5,5,3,5,885529,Chrono Pickup,occasionnal
2021-05-26,10,5,4,4,5,884305,DPD Home,occasionnal
2021-05-26,9,5,5,4,5,884221,Chrono Pickup,occasionnal
2021-05-26,10,5,4,4,5,883805,DPD Home,occasionnal
2021-05-26,10,5,5,4,5,883719,Chrono Pickup,occasionnal
2021-05-26,8,5,5,4,5,884960,Chrono Pickup,occasionnal
2021-05-26,10,5,4,4,5,886299,Chrono Pickup,occasionnal
2021-05-26,10,5,4,4,5,885647,DPD Home,occasionnal
2021-05-26,10,5,4,4,5,883795,DPD Home,occasionnal
2021-05-26,10,5,5,5,5,885001,Chrono Pickup,occasionnal
2021-05-26,10,5,5,5,5,883486,Chrono Pickup,occasionnal
2021-05-26,10,5,5,5,5,885802,Chrono Pickup,occasionnal
2021-05-26,10,5,5,5,5,884455,Chrono Pickup,occasionnal
2021-05-26,10,5,5,5,5,886024,Chrono Pickup,occasionnal
2021-05-26,10,5,5,5,5,882959,DPD Pickup,occasionnal
2021-05-26,10,5,5,5,5,885471,Chrono Pickup,occasionnal
2021-05-27,7,5,,,1,884344,Chrono Pickup,occasionnal
2021-05-27,9,5,3,3,4,881649,Chrono Pickup,occasionnal
2021-05-27,8,5,5,3,5,883592,Chrono Pickup,occasionnal
2021-05-27,10,5,5,4,5,887800,Chrono Home,occasionnal
2021-05-27,10,5,4,4,5,887022,Chrono Pickup,occasionnal
2021-05-27,9,5,4,4,5,886570,Chrono Pickup,occasionnal
2021-05-27,10,5,3,4,5,887765,Chrono Pickup,occasionnal
2021-05-27,10,5,4,4,5,884998,DPD Home,occasionnal
2021-05-27,10,5,,4,5,887542,DPD Home,occasionnal
2021-05-27,9,5,5,4,5,885559,DPD Home,occasionnal
2021-05-27,8,5,5,4,3,887321,Chrono Pickup,occasionnal
2021-05-27,9,5,4,4,5,886338,Chrono Pickup,occasionnal
2021-05-27,10,5,5,4,5,884409,DPD Home,occasionnal
2021-05-27,10,5,,4,5,884060,DPD Home,occasionnal
2021-05-27,10,5,5,5,5,886707,Chrono Pickup,occasionnal
2021-05-27,10,5,5,5,5,886710,Chrono Pickup,occasionnal
2021-05-27,10,5,4,5,5,885824,DPD Pickup,occasionnal
2021-05-27,10,5,5,5,5,883430,DPD Home,occasionnal
2021-05-27,10,5,5,5,5,886379,Chrono Pickup,occasionnal
2021-05-27,10,5,5,5,2,885655,Chrono Pickup,occasionnal
2021-05-27,10,5,5,5,5,884965,DPD Home,occasionnal
2021-05-28,10,5,,,,886179,DPD Home,occasionnal
2021-05-28,8,5,4,,5,881865,DPD Home,occasionnal
2021-05-28,9,5,4,2,5,887980,Chrono Pickup,occasionnal
2021-05-28,9,5,5,3,5,883846,DPD Home,occasionnal
2021-05-28,10,5,4,4,5,885933,Chrono Pickup,occasionnal
2021-05-28,10,5,4,4,5,886483,Chrono Pickup,occasionnal
2021-05-28,10,5,5,4,5,883839,Chrono Pickup,occasionnal
2021-05-28,10,5,5,4,5,882514,DPD Pickup,occasionnal
2021-05-28,10,5,5,4,5,883374,DPD Home,occasionnal
2021-05-28,10,5,4,4,5,884215,DPD Home,occasionnal
2021-05-28,10,5,4,4,5,888390,Chrono Pickup,occasionnal
2021-05-28,10,5,5,4,5,888372,DPD Home,occasionnal
2021-05-28,10,5,5,4,5,886968,DPD Pickup,occasionnal
2021-05-28,10,5,5,5,5,884457,DPD Home,occasionnal
2021-05-28,9,5,5,5,5,887400,Chrono Pickup,occasionnal
2021-05-28,9,5,4,5,5,887771,Chrono Pickup,occasionnal
2021-05-28,9,5,5,5,5,873087,DPD Home,occasionnal
2021-05-28,8,5,5,5,1,888700,Chrono Pickup,occasionnal
2021-05-29,10,5,5,4,5,889000,DPD Home,occasionnal
2021-05-29,8,5,5,4,4,886065,Chrono Pickup,occasionnal
2021-05-29,9,5,5,5,5,887799,DPD Home,occasionnal
2021-05-30,10,5,5,3,5,886064,DPD Home,occasionnal
2021-05-30,8,5,4,4,5,882482,DPD Home,occasionnal
2021-05-31,10,5,5,3,4,888657,DPD Home,occasionnal
2021-05-31,9,5,5,4,1,888416,Chrono Pickup,occasionnal
2021-06-01,10,5,5,3,5,889497,DPD Home,occasionnal
2021-06-01,10,5,3,3,5,890444,Chrono Pickup,occasionnal
2021-06-01,10,5,4,4,5,891098,DPD Home,occasionnal
2021-06-01,10,5,,4,5,889563,Chrono Pickup,occasionnal
2021-06-01,10,5,4,4,5,886832,DPD Pickup,occasionnal
2021-06-01,10,5,4,4,5,890543,Chrono Pickup,occasionnal
2021-06-01,10,5,5,4,5,889703,Chrono Pickup,occasionnal
2021-06-01,10,5,5,4,5,889509,Chrono Pickup,occasionnal
2021-06-01,8,5,4,4,4,888363,Chrono Pickup,occasionnal
2021-06-01,8,5,5,4,5,888201,DPD Home,occasionnal
2021-06-01,10,5,5,4,5,890951,DPD Pickup,occasionnal
2021-06-01,5,5,5,5,1,890621,DPD Home,occasionnal
2021-06-01,10,5,5,5,,890377,Chrono Pickup,occasionnal
2021-06-01,10,5,,5,5,887145,DPD Home,occasionnal
2021-06-01,7,5,5,5,4,882089,Chrono Home,occasionnal
2021-06-01,10,5,5,5,5,889474,DPD Home,occasionnal
2021-06-01,10,5,5,5,5,889742,Chrono Pickup,occasionnal
2021-06-02,7,5,4,3,,864105,Chrono Pickup,occasionnal
2021-06-02,8,5,5,4,5,890535,Chrono Pickup,occasionnal
2021-06-02,10,5,5,4,5,891131,DPD Home,occasionnal
2021-06-02,8,5,4,4,5,891595,Chrono Pickup,occasionnal
2021-06-02,9,5,5,4,5,890960,Chrono Pickup,occasionnal
2021-06-02,10,5,5,5,5,891395,Chrono Pickup,occasionnal
2021-06-02,10,5,4,5,5,892008,DPD Home,occasionnal
2021-06-02,10,5,5,5,5,890815,DPD Home,occasionnal
2021-06-02,8,5,5,5,5,890351,Chrono Pickup,occasionnal
2021-06-02,10,5,5,5,5,891858,Chrono Home,occasionnal
2021-06-02,10,5,5,5,5,891975,Chrono Pickup,occasionnal
2021-06-02,10,5,5,5,5,891668,DPD Home,occasionnal
2021-06-02,10,5,5,5,5,890772,Chrono Pickup,occasionnal
2021-06-02,10,5,5,5,5,891878,Chrono Pickup,occasionnal
2021-06-03,5,5,3,3,5,892667,Chrono Pickup,occasionnal
2021-06-03,10,5,5,4,5,891739,Chrono Pickup,occasionnal
2021-06-03,10,5,5,4,5,893716,Chrono Home,occasionnal
2021-06-03,9,5,5,4,4,892533,Chrono Pickup,occasionnal
2021-06-03,10,5,4,4,5,891061,DPD Home,occasionnal
2021-06-03,7,5,5,4,2,892815,Chrono Pickup,occasionnal
2021-06-03,10,5,5,4,5,892330,DPD Home,occasionnal
2021-06-03,10,5,4,4,5,884505,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,891279,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,892579,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,891709,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,893223,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,892252,Chrono Pickup,occasionnal
2021-06-03,10,5,,5,5,892409,Chrono Pickup,occasionnal
2021-06-03,10,5,4,5,5,890287,DPD Home,occasionnal
2021-06-03,10,5,5,5,5,890345,DPD Pickup,occasionnal
2021-06-04,8,5,,,,895649,Chrono Home,occasionnal
2021-06-04,10,5,3,2,5,892587,DPD Home,occasionnal
