date_date,orders_id,products_id,customers_id,category_1,category_2,category_3,code,promo_name,turnover_before_promo,turnover,purchase_cost,qty
2021-08-01,949199,124685,197903,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-02,950615,124685,178459,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-31,948836,124685,197903,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-11,932331,124685,8929,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-04-29,860275,124685,74751,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENMEL,,2.75,2.75,1.32,1
2021-08-01,949322,124685,276358,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-05-25,887599,124685,134664,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-09,902701,124685,264957,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-06,927504,124685,182073,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-05-16,878805,124685,137744,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-29,919827,124685,193563,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-04-16,844453,124685,1392,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-20,911514,124685,2157,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-03,951578,124686,83483,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-05-28,889782,124686,19434,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-27,945942,124686,31816,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LASTDAY,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-01,949199,124686,197903,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-07,955118,124686,39620,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-06-06,899556,124686,41305,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-20,964763,124686,80424,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-07-11,931947,124686,46947,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPYDAY,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-08-04,952760,124686,63819,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-05,926342,124686,114419,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-07-03,924223,124686,213596,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-10,903227,124686,88229,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-19,964307,124690,30834,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-08-08,956273,124691,271281,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-25,943780,124691,18202,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-02,950034,124691,76961,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCOUCHES,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-29,972898,124691,23558,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBTE,,2.75,2.75,1.32,1
2021-08-22,967142,124691,21689,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-08-20,964877,124691,16343,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-08,956227,124691,98825,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LIVRAISON21,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-01,949322,124691,276358,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-13,959953,124691,155959,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-29,972980,124691,41305,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBTE,,2.75,2.75,1.32,1
2021-06-05,897579,124691,179454,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-04-30,860808,124691,284831,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,PREMIERE,,2.75,2.75,1.32,1
2021-08-02,950703,124691,304287,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,PREMIERE,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-05-27,889041,124691,9876,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-21,965866,124691,29056,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-04-29,860275,124691,74751,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENMEL,,2.75,2.75,1.32,1
2021-07-06,927504,124692,182073,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-06-27,917859,124692,297836,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,PREMIERE,,2.75,2.75,1.32,1
2021-06-01,893797,124692,31757,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCNL,,2.75,2.75,1.32,1
2021-06-20,911905,124692,4711,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBLACK,,2.75,2.75,1.32,1
2021-08-08,956227,124692,98825,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LIVRAISON21,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-04-29,860275,124692,74751,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENMEL,,2.75,2.75,1.32,1
2021-08-02,950567,124692,71,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-05-02,863303,124692,46947,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENMEL,,2.75,2.75,1.32,1
2021-05-19,882029,124692,17020,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-16,962100,124692,1372,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-29,919919,124692,36827,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-04-23,852750,124692,13237,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-13,959953,124692,155959,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-04-14,842615,124692,280097,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-06-06,899556,124692,41305,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-04-27,857869,124692,1372,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-28,946707,124692,21350,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-05-15,877791,124692,36827,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCOUR,,2.75,2.75,1.32,1
2021-07-18,937416,124692,15913,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-07-23,942245,124692,32558,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPEEZ,,2.75,2.75,1.32,1
2021-06-14,906321,124692,66811,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-08,930011,86805,145541,Beauté & Hygiène,Douche et Bain,Savon,,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-07-11,932315,86805,115622,Beauté & Hygiène,Douche et Bain,Savon,HAPPYDAY,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-04-04,828772,86805,21984,Beauté & Hygiène,Douche et Bain,Savon,,Menage de printemps ! ,2.75,2.2,1.23,1
2021-07-07,928203,86805,200357,Beauté & Hygiène,Douche et Bain,Savon,HAPPYHOUR,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-04-11,838428,86805,113134,Beauté & Hygiène,Douche et Bain,Savon,,,2.75,2.75,1.23,1
2021-07-11,932359,86805,300527,Beauté & Hygiène,Douche et Bain,Savon,HAPPYDAY,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-04-14,842705,86805,22017,Beauté & Hygiène,Douche et Bain,Savon,,,2.75,2.75,1.23,1
2021-07-06,927228,86805,145093,Beauté & Hygiène,Douche et Bain,Savon,,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-07-06,927604,86805,203092,Beauté & Hygiène,Douche et Bain,Savon,,Soldes ! 2eme demarque,2.75,1.65,1.23,1
2021-05-03,864978,86805,138340,Beauté & Hygiène,Douche et Bain,Savon,,Vive le bio,2.75,2.2,1.23,1
2021-06-22,913232,86805,3007,Beauté & Hygiène,Douche et Bain,Savon,HAPPEEZ,Sans plastique !,2.75,2.2,1.23,1
2021-06-11,904403,124693,15726,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-27,945919,124693,130255,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LASTDAY,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-28,946722,124693,152567,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-03,951884,124693,29754,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-23,968445,124693,3032,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-08-01,949428,124693,162505,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-21,965866,124693,29056,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-08-29,973244,124693,53739,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBTE,,2.75,2.75,1.32,1
2021-07-22,941157,124693,90223,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-27,945903,124693,26737,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LASTDAY,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-06-17,909839,124693,125150,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBLEUE,,2.75,2.75,1.32,1
2021-07-12,933317,124693,300727,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,PREMIERE,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-08-10,957498,124693,7608,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-27,946386,124693,245432,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LASTDAY,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-03,951437,124693,31604,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-06-22,913404,124693,256088,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-07-31,948902,124693,123680,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-22,967142,124693,21689,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENLN,,2.75,2.75,1.32,1
2021-07-28,946955,124693,20965,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPEEZ,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-29,972980,124693,41305,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBTE,,2.75,2.75,1.32,1
2021-06-21,913204,124693,15267,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENAMIS,,2.75,2.75,1.32,1
2021-04-25,854824,124693,72407,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.75,2.75,1.32,1
2021-08-05,953622,124693,147710,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,LIVRAISON21,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-08-01,949496,124693,289427,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Eco By Naty - Hygiene Fem - Aout 21,2.75,2.34,1.12,1
2021-07-06,927504,124693,182073,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Nature Babycare Hygiene Fem juil 21,2.75,2.34,1.12,1
2021-08-19,963999,124693,307079,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,PREMIERE,,2.75,2.75,1.32,1
2021-04-07,833402,106779,161813,Beauté & Hygiène,Hygiène,Mouchoirs,,,2.75,2.75,1.75,2
2021-04-10,836400,106779,18703,Beauté & Hygiène,Hygiène,Mouchoirs,,,2.75,2.75,1.75,2
2021-04-07,833641,106779,72223,Beauté & Hygiène,Hygiène,Mouchoirs,,,2.75,2.75,1.75,2
2021-04-06,831363,106779,3263,Beauté & Hygiène,Hygiène,Mouchoirs,,,2.75,2.75,1.75,2
2021-05-21,883515,71744,5307,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-08,930004,71744,173439,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-05-12,875334,71744,59121,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-10,931303,71744,281146,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-07,929123,71744,10536,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",WEEZCLUB,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-07,928842,71744,299807,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",PREMIERE,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-07-11,931591,71744,19010,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYDAY,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-04,924336,71744,204652,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! ,2.75,2.34,1.53,1
2021-07-11,931787,71744,3819,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",WEEZCLUB,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-05-03,865157,71744,26564,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-08-22,967358,71744,15767,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-08-15,960676,71744,51877,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-10,931147,71744,12358,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",WEEZCLUB,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-01,921899,71744,174100,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! ,2.75,2.34,1.74,1
2021-06-30,920590,71744,174288,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! ,2.75,2.34,1.74,1
2021-08-18,963845,71744,241330,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-05-13,876043,71744,651,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",GREENCOUR,,2.75,2.75,1.74,1
2021-07-06,926857,71744,299474,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",PREMIERE,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-08-09,956564,71744,291346,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-05-20,882826,71744,87552,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-05-08,870738,71744,102296,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-06-17,909363,71744,13429,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",GREENBLEUE,,2.75,2.75,1.74,1
2021-07-07,928147,71744,165999,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-07-07,928223,71744,169471,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-07-07,927939,71744,138564,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-07-10,931059,71744,314,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-06-24,915480,71744,275601,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-10,931258,71744,43607,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-10,930937,71744,131442,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-08,929300,71744,57369,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-05-29,890299,71744,45102,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-08,929720,71744,87935,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-02,923267,71744,26564,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! ,2.75,2.34,1.53,1
2021-07-07,928347,71744,24573,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! 2eme demarque,2.75,2.2,1.53,1
2021-07-08,929886,71744,190002,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-07-11,932136,71744,300481,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYDAY,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-05-22,884446,71744,290693,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,,2.75,2.75,1.74,1
2021-07-08,929984,71744,178613,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",,Soldes ! 2eme demarque,2.75,2.2,1.74,1
2021-06-30,921641,71744,245803,Epicerie salée,"Condiments, vinaigres","Vinaigres, vinaigrettes",HAPPYHOUR,Soldes ! ,2.75,2.34,1.74,1
2021-06-06,898962,81491,289663,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,Vive le bio,2.75,2.61,1.81,1
2021-06-07,900667,81491,21342,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,Vive le bio,2.75,2.61,1.81,1
2021-06-15,908200,81491,18627,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,GREENBLEUE,Vive le bio,2.75,2.61,1.81,1
2021-07-26,944625,108893,3495,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-28,971847,108893,130762,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-27,971613,108893,49376,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-02,950933,108893,32755,Beauté & Hygiène,Hygiène,Soins dentaires,HAPPEEZ,,2.75,2.75,1.94,1
2021-08-25,969552,108893,139578,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-31,975231,108893,66463,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-23,968266,108893,89137,Beauté & Hygiène,Hygiène,Soins dentaires,GREENLN,,2.75,2.75,1.94,1
2021-08-21,965790,108893,25717,Beauté & Hygiène,Hygiène,Soins dentaires,GREENLN,,2.75,2.75,1.94,1
2021-08-23,967732,108893,50006,Beauté & Hygiène,Hygiène,Soins dentaires,GREENLN,,2.75,2.75,1.94,1
2021-08-15,961106,108893,16999,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-27,971095,108893,5848,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-27,971229,108893,282825,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-20,964996,108893,122372,Beauté & Hygiène,Hygiène,Soins dentaires,GREENLN,,2.75,2.75,1.94,1
2021-08-04,952009,108893,21958,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-07-24,942482,108893,125710,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-02,950834,108893,220954,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-07-26,944737,108893,27104,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-08-14,960342,108893,31187,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.75,2.75,1.94,1
2021-07-11,932007,1636,42037,Beauté & Hygiène,Hygiène,Papier toilette,HAPPYDAY,,2.75,2.75,2.02,1
2021-05-31,892122,1636,130720,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-30,974492,1636,233392,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-05-29,890389,1636,167072,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-07-18,937525,1636,282672,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-04-01,825809,1636,12091,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-05-22,884264,1636,154879,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-05-26,888496,1636,220383,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-12,959294,1636,170296,Beauté & Hygiène,Hygiène,Papier toilette,LIVRAISON21,,2.75,2.75,2.02,1
2021-05-02,863860,1636,147653,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-27,970998,1636,32309,Beauté & Hygiène,Hygiène,Papier toilette,HAPPEEZ,,2.75,2.75,2.02,1
2021-06-19,910846,1636,577,Beauté & Hygiène,Hygiène,Papier toilette,GREENBLACK,,2.75,2.75,2.12,1
2021-04-12,840038,1636,40908,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-05-27,889223,1636,24700,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-30,974198,1636,16390,Beauté & Hygiène,Hygiène,Papier toilette,HAPPEEZ,,2.75,2.75,2.02,1
2021-08-06,954559,1636,146062,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-07-27,946310,1636,59229,Beauté & Hygiène,Hygiène,Papier toilette,LASTDAY,,2.75,2.75,2.02,1
2021-06-15,907463,1636,154879,Beauté & Hygiène,Hygiène,Papier toilette,GREENBLEUE,,2.75,2.75,2.12,1
2021-05-29,890603,1636,236422,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-04-05,830419,1636,164146,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-06-28,918604,1636,21750,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-05,953647,1636,304855,Beauté & Hygiène,Hygiène,Papier toilette,LIVRAISON21,,2.75,2.75,2.02,1
2021-08-04,952590,1636,278307,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-07-20,939405,1636,164653,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-06-04,896920,1636,18720,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-08-27,971244,1636,268527,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-05-06,869037,1636,286976,Beauté & Hygiène,Hygiène,Papier toilette,BIENVENUE21,,2.75,2.75,2.12,1
2021-04-02,827182,1636,27195,Beauté & Hygiène,Hygiène,Papier toilette,HAPPEEZCLUB,,2.75,2.75,2.12,1
2021-05-11,873750,1636,43300,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-05-06,868691,1636,212984,Beauté & Hygiène,Hygiène,Papier toilette,GREENRAD,,2.75,2.75,2.12,1
2021-04-05,830548,1636,212984,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-06-20,912145,1636,72933,Beauté & Hygiène,Hygiène,Papier toilette,GREENBLACK,,2.75,2.75,2.12,1
2021-08-08,956184,1636,255739,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-07-11,931692,1636,82090,Beauté & Hygiène,Hygiène,Papier toilette,HAPPEEZ,,2.75,2.75,2.02,1
2021-08-13,959577,1636,257956,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-08-19,963922,1636,32151,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.02,1
2021-05-01,861612,1636,206109,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
2021-05-21,883321,1636,290403,Beauté & Hygiène,Hygiène,Papier toilette,,,2.75,2.75,2.12,1
